-0.0645706393523, 1
-0.0537366548043, 1
-0.0412979724411, 1
-0.0290148190169, 1
-0.0221487780952, 1
-0.0206569826856, 1
-0.0177738883333, 1
-0.0176882371548, 1
-0.0162919705628, 1
-0.0110030583928, 1
-0.00785860313763, 1
-0.00205557611689, 1
0.00297943943124, 1
0.00728716815725, 1
0.00755935210775, 1
0.00824293739863, 1
0.0103471870254, 1
0.0110476727515, 1
0.0137316194998, 1
0.0148809732112, 1
0.0154723544043, 1
0.01635558449, 1
0.0196499240774, 1
0.0221373809764, 1
0.0272875007806, 1
0.0317567863553, 1
0.032700398287, 1
0.0405083441017, 1
0.0436619674406, 1
0.0519662790142, 1
0.0638461626172, 1
