-0.151558271183, 1
-0.0916872031227, 1
-0.0832892970104, 1
-0.0588235313795, 1
-0.0547024401915, 1
-0.0442629525616, 1
-0.0405074614968, 1
-0.0380569333606, 1
-0.0377417618295, 1
-0.0315484125353, 1
-0.019762035407, 1
-0.0193855006908, 1
-0.0135946925607, 1
-0.0120822580097, 1
-0.00512016381832, 1
0.00109150912762, 1
0.0111510088557, 1
0.0126385615126, 1
0.0201433312508, 1
0.0335885607311, 1
0.0440124593604, 1
0.0653761075036, 1
0.0695572276341, 1
0.0809634569326, 1
0.0843297165555, 1
0.0852598772435, 1
0.0863849294672, 1
0.101300118804, 1
0.22709955348, 1
0.344373531646, 1
